null,lib,egka,EGKA,GGKA,GSKV,GGKV,GSKA
,49.049999,,,,,,
,68.849998,,,,,,
,88.649994,,,,,,
,70.650002,,,,,,
,52.199997,,,,,,
,64.349998,,,,,,
,52.649998,,,,,,
,49.949997,,,,,,
,301.949982,,,,,,
,166.050003,,,,,,
,95.399994,,,,,,
,63.449997,,,,,,
,77.849998,,,,,,
,147.149994,,,,,,
,175.949997,,,,,,
,200.25,,,,,,
,77.400002,,,,,,
,39.149998,,,,,,
,96.75,,,,,,
,31.949999,,,,,,
,87.75,,,,,,
,52.199997,,,,,,
,32.849998,,,,,,
,45,,,,,,
,98.099998,,,,,,
,70.199997,,,,,,
,26.549999,,,,,,
,42.75,,,,,,
,110.25,,,,,,
,70.650002,,,,,,
,439.649994,,,,,,
,52.199997,,,,,,
,51.299999,,,,,,
,30.599998,,,,,,
,84.599998,,,,,,
,40.950001,,,,,,
,62.549999,,,,,,
,66.599998,,,,,,
,62.549999,,,,,,
,19.35,,,,,,
,31.949999,,,,,,
,110.699997,,,,,,
,172.799988,,,,,,
,203.399994,,,,,,
,97.649994,,,,,,
,327.600006,,,,,,
,147.149994,,,,,,
,185.399994,,,,,,
,36.450001,,,,,,
,71.549995,,,,,,
,110.25,,,,,,
,132.300003,,,,,,
,201.149994,,,,,,
,90,,,,,,
,52.649998,,,,,,
,53.549999,,,,,,
,160.199997,,,,,,
,114.75,,,,,,
,27.449999,,,,,,
,103.949997,,,,,,
,66.599998,,,,,,
,107.099998,,,,,,
,30.15,,,,,,
,41.399998,,,,,,
,90,,,,,,
,50.849998,,,,,,
,165.599991,,,,,,
,36.450001,,,,,,
,119.699997,,,,,,
,102.149994,,,,,,
,50.849998,,,,,,
,102.149994,,,,,,
,67.949997,,,,,,
,68.400002,,,,,,
,71.549995,,,,,,
,56.699997,,,,,,
,229.949997,,,,,,
,145.800003,,,,,,
,50.399998,,,,,,
,73.349998,,,,,,
,92.25,,,,,,
,60.299999,,,,,,
,92.699997,,,,,,
,118.349998,,,,,,
,169.199997,,,,,,
,96.299995,,,,,,
,87.299995,,,,,,
,27.449999,,,,,,
,13.5,,,,,,
,385.199982,,,,,,
,185.849991,,,,,,
,162,,,,,,
,58.049999,,,,,,
,130.050003,,,,,,
,483.299988,,,,,,
,104.849998,,,,,,
,202.5,,,,,,
,70.650002,,,,,,
,71.549995,,,,,,
,151.199997,,,,,,
,49.5,,,,,,
,101.699997,,,,,,
,166.050003,,,,,,
,168.300003,,,,,,
,55.349998,,,,,,
,55.799999,,,,,,
,72,,,,,,
,49.949997,,,,,,
,310.949982,,,,,,
,62.549999,,,,,,
,21.15,,,,,,
,62.549999,,,,,,
,291.600006,,,,,,
,34.649998,,,,,,
,118.799995,,,,,,
,71.549995,,,,,,
,107.099998,,,,,,
,53.099998,,,,,,
,183.149994,,,,,,
,106.649994,,,,,,
,76.049995,,,,,,
,30.599998,,,,,,
,84.599998,,,,,,
,69.75,,,,,,
,97.199997,,,,,,
,54.449997,,,,,,
,49.949997,,,,,,
,37.799999,,,,,,
,162.449997,,,,,,
,152.099991,,,,,,
,36,,,,,,
,99.899994,,,,,,
,39.149998,,,,,,
,219.599991,,,,,,
,38.700001,,,,,,
,60.299999,,,,,,
,117.899994,,,,,,
,117.449997,,,,,,
,17.1,,,,,,
,120.599998,,,,,,
,67.949997,,,,,,
,89.099998,,,,,,
,72.449997,,,,,,
,110.699997,,,,,,
,85.5,,,,,,
,73.799995,,,,,,
,102.599998,,,,,,
,81,,,,,,
,156.599991,,,,,,
,39.599998,,,,,,
,191.25,,,,,,
,67.049995,,,,,,
,71.549995,,,,,,
,94.5,,,,,,
,54.449997,,,,,,
,41.399998,,,,,,
,78.299995,,,,,,
,95.399994,,,,,,
,95.849998,,,,,,
,35.549999,,,,,,
,69.75,,,,,,
,31.5,,,,,,
,45.899998,,,,,,
,46.799999,,,,,,
,59.399998,,,,,,
,71.549995,,,,,,
,94.5,,,,,,
,26.549999,,,,,,
,79.650002,,,,,,
,109.349998,,,,,,
,62.099998,,,,,,
,70.650002,,,,,,
,170.099991,,,,,,
,121.5,,,,,,
,164.699997,,,,,,
,197.099991,,,,,,
,89.099998,,,,,,
,175.5,,,,,,
,141.75,,,,,,
,39.599998,,,,,,
,140.849991,,,,,,
,86.849998,,,,,,
,103.949997,,,,,,
,48.599998,,,,,,
,94.5,,,,,,
,92.699997,,,,,,
,102.149994,,,,,,
,192.149994,,,,,,
,71.099998,,,,,,
,63,,,,,,
,66.599998,,,,,,
,216.449997,,,,,,
,162.449997,,,,,,
,77.400002,,,,,,
,46.799999,,,,,,
,101.699997,,,,,,
,49.5,,,,,,
,42.75,,,,,,
,83.699997,,,,,,
,131.849991,,,,,,
,73.349998,,,,,,
,62.549999,,,,,,
,51.299999,,,,,,
,90.899994,,,,,,
,70.199997,,,,,,
,72.449997,,,,,,
,46.799999,,,,,,
,74.699997,,,,,,
,100.799995,,,,,,
,128.25,,,,,,
,80.549995,,,,,,
,78.75,,,,,,
,37.799999,,,,,,
,90.899994,,,,,,
,91.799995,,,,,,
,224.099991,,,,,,
,52.199997,,,,,,
,132.75,,,,,,
,151.199997,,,,,,
,135.449997,,,,,,
,110.699997,,,,,,
,72,,,,,,
,34.649998,,,,,,
,697.949951,,,,,,
,34.649998,,,,,,
,167.849991,,,,,,
,61.199997,,,,,,
,118.799995,,,,,,
,73.349998,,,,,,
,38.25,,,,,,
,67.049995,,,,,,
,42.299999,,,,,,
,73.799995,,,,,,
,92.25,,,,,,
,77.849998,,,,,,
,67.049995,,,,,,
,90.899994,,,,,,
,128.699997,,,,,,
,45.449997,,,,,,
,16.65,,,,,,
,21.15,,,,,,
,279.899994,,,,,,
,31.5,,,,,,
,48.149998,,,,,,
,276.299988,,,,,,
,147.599991,,,,,,
,85.049995,,,,,,
,45.449997,,,,,,
,49.949997,,,,,,
,87.299995,,,,,,
,100.349998,,,,,,
,126,,,,,,
,78.299995,,,,,,
,85.949997,,,,,,
,306.899994,,,,,,
,69.299995,,,,,,
,268.649994,,,,,,
,82.349998,,,,,,
,92.25,,,,,,
,118.349998,,,,,,
,67.049995,,,,,,
,218.25,,,,,,
,55.799999,,,,,,
,40.5,,,,,,
,60.299999,,,,,,
,83.25,,,,,,
,43.649998,,,,,,
,127.799995,,,,,,
,104.399994,,,,,,
,180.449997,,,,,,
,58.049999,,,,,,
,88.199997,,,,,,
,46.349998,,,,,,
,58.5,,,,,,
,111.149994,,,,,,
,136.349991,,,,,,
,94.949997,,,,,,
,152.550003,,,,,,
,141.75,,,,,,
,89.099998,,,,,,
,75.150002,,,,,,
,147.149994,,,,,,
,90,,,,,,
,51.299999,,,,,,
,69.299995,,,,,,
,32.849998,,,,,,
,42.299999,,,,,,
,197.099991,,,,,,
,197.549988,,,,,,
,155.699997,,,,,,
,168.300003,,,,,,
,93.599998,,,,,,
,66.599998,,,,,,
,60.75,,,,,,
,39.599998,,,,,,
,45.899998,,,,,,
,102.149994,,,,,,
,202.949997,,,,,,
,73.349998,,,,,,
,193.049988,,,,,,
,272.699982,,,,,,
,75.599998,,,,,,
,67.5,,,,,,
,152.550003,,,,,,
,140.399994,,,,,,
,68.400002,,,,,,
,105.75,,,,,,
,36.899998,,,,,,
,79.650002,,,,,,
,26.549999,,,,,,
,175.5,,,,,,
,108.449997,,,,,,
,209.699997,,,,,,
,69.299995,,,,,,
,45.449997,,,,,,
,91.799995,,,,,,
,122.849998,,,,,,
,111.599998,,,,,,
,54,,,,,,
,127.799995,,,,,,
,77.400002,,,,,,
,47.699997,,,,,,
,65.699997,,,,,,
,39.599998,,,,,,
,52.199997,,,,,,
,158.399994,,,,,,
,67.5,,,,,,
,320.399994,,,,,,
,123.75,,,,,,
,70.650002,,,,,,
,52.199997,,,,,,
,43.649998,,,,,,
,126.899994,,,,,,
,77.849998,,,,,,
,47.699997,,,,,,
,108.449997,,,,,,
,57.599998,,,,,,
,244.799988,,,,,,
,42.299999,,,,,,
,55.799999,,,,,,
,56.699997,,,,,,
,52.649998,,,,,,
,41.849998,,,,,,
,55.349998,,,,,,
,71.099998,,,,,,
,64.799995,,,,,,
,62.099998,,,,,,
,46.349998,,,,,,
,102.599998,,,,,,
,56.25,,,,,,
,160.199997,,,,,,
,67.5,,,,,,
,79.650002,,,,,,
,90.449997,,,,,,
,56.25,,,,,,
,43.199997,,,,,,
,106.199997,,,,,,
,53.549999,,,,,,
,121.949997,,,,,,
,79.650002,,,,,,
,134.550003,,,,,,
,107.549995,,,,,,
,85.049995,,,,,,
,219.149994,,,,,,
,200.699997,,,,,,
,44.099998,,,,,,
,49.049999,,,,,,
,20.25,,,,,,
,108,,,,,,
,61.199997,,,,,,
,49.949997,,,,,,
,140.399994,,,,,,
,99,,,,,,
,74.25,,,,,,
,31.949999,,,,,,
,113.399994,,,,,,
,90,,,,,,
,181.799988,,,,,,
,154.349991,,,,,,
,68.849998,,,,,,
,112.049995,,,,,,
,108.449997,,,,,,
,281.699982,,,,,,
,46.799999,,,,,,
,104.849998,,,,,,
,59.399998,,,,,,
,37.799999,,,,,,
,181.799988,,,,,,
,56.25,,,,,,
,40.950001,,,,,,
,54.449997,,,,,,
,125.099998,,,,,,
,41.849998,,,,,,
,36.450001,,,,,,
,50.849998,,,,,,
,66.599998,,,,,,
,196.649994,,,,,,
,30.15,,,,,,
,92.699997,,,,,,
,36.450001,,,,,,
,96.75,,,,,,
,216.899994,,,,,,
,91.349998,,,,,,
,48.599998,,,,,,
,50.849998,,,,,,
,52.199997,,,,,,
,239.399994,,,,,,
,268.199982,,,,,,
,156.599991,,,,,,
,215.099991,,,,,,
,124.649994,,,,,,
,54,,,,,,
,163.349991,,,,,,
,257.399994,,,,,,
,71.549995,,,,,,
,87.75,,,,,,
,130.949997,,,,,,
,66.150002,,,,,,
,69.299995,,,,,,
,135.899994,,,,,,
,74.699997,,,,,,
,36,,,,,,
,41.399998,,,,,,
,37.799999,,,,,,
,56.25,,,,,,
,85.5,,,,,,
,90.449997,,,,,,
,193.049988,,,,,,
,44.099998,,,,,,
,77.400002,,,,,,
,220.049988,,,,,,
,111.149994,,,,,,
,30.15,,,,,,
,81.900002,,,,,,
,150.300003,,,,,,
,43.199997,,,,,,
,57.599998,,,,,,
,236.25,,,,,,
,92.25,,,,,,
,92.25,,,,,,
,26.549999,,,,,,
,188.549988,,,,,,
,14.4,,,,,,
,85.5,,,,,,
,68.400002,,,,,,
,90,,,,,,
,94.949997,,,,,,
,48.599998,,,,,,
,84.150002,,,,,,
,49.049999,,,,,,
,50.399998,,,,,,
,72.900002,,,,,,
,45.449997,,,,,,
,87.299995,,,,,,
,41.849998,,,,,,
,83.699997,,,,,,
,114.299995,,,,,,
,298.799988,,,,,,
,72,,,,,,
,63.449997,,,,,,
,80.099998,,,,,,
,100.799995,,,,,,
,47.699997,,,,,,
,32.849998,,,,,,
,176.849991,,,,,,
,64.349998,,,,,,
,51.75,,,,,,
,67.949997,,,,,,
,220.5,,,,,,
,36,,,,,,
,83.25,,,,,,
,45.899998,,,,,,
,135.449997,,,,,,
,135.899994,,,,,,
,94.5,,,,,,
,162.899994,,,,,,
,229.5,,,,,,
,66.599998,,,,,,
,92.699997,,,,,,
,121.5,,,,,,
,46.799999,,,,,,
,49.5,,,,,,
,48.149998,,,,,,
,43.649998,,,,,,
,55.349998,,,,,,
,41.849998,,,,,,
,67.5,,,,,,
,111.599998,,,,,,
,28.349998,,,,,,
,79.199997,,,,,,
,133.199997,,,,,,
,61.199997,,,,,,
,92.699997,,,,,,
,55.349998,,,,,,
,117.899994,,,,,,
,92.25,,,,,,
,91.799995,,,,,,
,64.349998,,,,,,
,66.599998,,,,,,
,53.549999,,,,,,
,127.349998,,,,,,
,98.549995,,,,,,
,130.5,,,,,,
,97.199997,,,,,,
,49.949997,,,,,,
,31.049999,,,,,,
,186.75,,,,,,
,216,,,,,,
,39.149998,,,,,,
,29.25,,,,,,
,182.25,,,,,,
,589.5,,,,,,
,157.949997,,,,,,
,125.549995,,,,,,
,45.899998,,,,,,
,56.25,,,,,,
,113.399994,,,,,,
,90.899994,,,,,,
,45.449997,,,,,,
,144,,,,,,
,58.5,,,,,,
,69.75,,,,,,
,52.199997,,,,,,
,198.449997,,,,,,
,68.400002,,,,,,
,40.5,,,,,,
,59.849998,,,,,,
,54.449997,,,,,,
,111.599998,,,,,,
,111.599998,,,,,,
,101.25,,,,,,
,148.5,,,,,,
,55.349998,,,,,,
,56.699997,,,,,,
,88.649994,,,,,,
,60.75,,,,,,
,226.349991,,,,,,
,50.399998,,,,,,
,111.149994,,,,,,
,58.049999,,,,,,
,55.799999,,,,,,
,44.549999,,,,,,
,262.350006,,,,,,
,90.899994,,,,,,
,45.899998,,,,,,
,202.5,,,,,,
,120.149994,,,,,,
,85.049995,,,,,,
,61.649998,,,,,,
,118.799995,,,,,,
,63,,,,,,
,36.450001,,,,,,
,42.75,,,,,,
,94.949997,,,,,,
,51.299999,,,,,,
,132.75,,,,,,
,230.849991,,,,,,
,70.650002,,,,,,
,140.849991,,,,,,
,165.599991,,,,,,
,426.599976,,,,,,
,39.599998,,,,,,
,47.25,,,,,,
,26.099998,,,,,,
,32.399998,,,,,,
,40.049999,,,,,,
,59.849998,,,,,,
,43.199997,,,,,,
,41.399998,,,,,,
,14.849999,,,,,,
,34.649998,,,,,,
,101.25,,,,,,
,170.099991,,,,,,
,273.149994,,,,,,
,41.399998,,,,,,
,46.799999,,,,,,
,60.75,,,,,,
,137.699997,,,,,,
,69.299995,,,,,,
,45.899998,,,,,,
,57.149998,,,,,,
,42.299999,,,,,,
,48.599998,,,,,,
,186.75,,,,,,
,116.099998,,,,,,
,124.649994,,,,,,
,120.599998,,,,,,
,70.650002,,,,,,
,139.949997,,,,,,
,58.949997,,,,,,
,91.349998,,,,,,
,17.549999,,,,,,
,74.25,,,,,,
,129.599991,,,,,,
,71.099998,,,,,,
,60.299999,,,,,,
,209.25,,,,,,
,33.75,,,,,,
,189.449997,,,,,,
,68.849998,,,,,,
,78.75,,,,,,
,102.149994,,,,,,
,76.049995,,,,,,
,72.900002,,,,,,
,80.099998,,,,,,
,44.549999,,,,,,
,186.299988,,,,,,
,70.650002,,,,,,
,76.049995,,,,,,
,40.5,,,,,,
,128.699997,,,,,,
,174.599991,,,,,,
,98.549995,,,,,,
,92.25,,,,,,
,95.399994,,,,,,
,63,,,,,,
,36.899998,,,,,,
,103.5,,,,,,
,105.75,,,,,,
,111.149994,,,,,,
,169.649994,,,,,,
,44.549999,,,,,,
,44.099998,,,,,,
,47.25,,,,,,
,157.949997,,,,,,
,73.349998,,,,,,
,126.899994,,,,,,
,65.699997,,,,,,
,39.599998,,,,,,
,25.65,,,,,,
,68.849998,,,,,,
,54,,,,,,
,254.699997,,,,,,
,193.5,,,,,,
,19.799999,,,,,,
,127.799995,,,,,,
,65.25,,,,,,
,62.099998,,,,,,
,138.149994,,,,,,
,23.4,,,,,,
,61.649998,,,,,,
,126.899994,,,,,,
,51.75,,,,,,
,54,,,,,,
,152.099991,,,,,,
,390.149994,,,,,,
,331.649994,,,,,,
,48.599998,,,,,,
,46.799999,,,,,,
,64.349998,,,,,,
,108,,,,,,
,28.799999,,,,,,
,120.149994,,,,,,
,76.049995,,,,,,
,214.649994,,,,,,
,88.199997,,,,,,
,93.599998,,,,,,
,265.5,,,,,,
,168.75,,,,,,
,226.349991,,,,,,
,149.849991,,,,,,
,155.699997,,,,,,
,98.549995,,,,,,
,87.75,,,,,,
,62.549999,,,,,,
,108.899994,,,,,,
,36.899998,,,,,,
,42.299999,,,,,,
,112.5,,,,,,
,73.799995,,,,,,
,52.199997,,,,,,
,74.699997,,,,,,
,55.799999,,,,,,
,78.75,,,,,,
,97.649994,,,,,,
,54,,,,,,
,41.849998,,,,,,
,216.899994,,,,,,
,214.199997,,,,,,
,76.049995,,,,,,
,142.199997,,,,,,
,408.599976,,,,,,
,42.75,,,,,,
,18.449999,,,,,,
,63.449997,,,,,,
,85.049995,,,,,,
,51.75,,,,,,
,83.699997,,,,,,
,36.899998,,,,,,
,129.599991,,,,,,
,67.049995,,,,,,
,24.299999,,,,,,
,70.650002,,,,,,
,88.649994,,,,,,
,56.699997,,,,,,
,78.299995,,,,,,
,79.650002,,,,,,
,52.199997,,,,,,
,98.099998,,,,,,
,94.949997,,,,,,
,42.75,,,,,,
,54.449997,,,,,,
,239.849991,,,,,,
,51.299999,,,,,,
,40.950001,,,,,,
,49.949997,,,,,,
,40.049999,,,,,,
,53.549999,,,,,,
,67.949997,,,,,,
,49.049999,,,,,,
,62.549999,,,,,,
,61.199997,,,,,,
,453.149994,,,,,,
,60.299999,,,,,,
,63.449997,,,,,,
,72.900002,,,,,,
,22.049999,,,,,,
,90.899994,,,,,,
,129.599991,,,,,,
,133.649994,,,,,,
,102.149994,,,,,,
,138.149994,,,,,,
,31.5,,,,,,
,224.549988,,,,,,
,67.949997,,,,,,
,119.25,,,,,,
,162.899994,,,,,,
,54.899998,,,,,,
,82.799995,,,,,,
,64.799995,,,,,,
,112.5,,,,,,
,57.599998,,,,,,
,85.049995,,,,,,
,126.899994,,,,,,
,102.149994,,,,,,
,94.949997,,,,,,
,63,,,,,,
,91.799995,,,,,,
,68.849998,,,,,,
,119.25,,,,,,
,55.799999,,,,,,
,217.349991,,,,,,
,69.299995,,,,,,
,55.799999,,,,,,
,42.75,,,,,,
,44.099998,,,,,,
,219.149994,,,,,,
,40.049999,,,,,,
,259.649994,,,,,,
,41.849998,,,,,,
,79.199997,,,,,,
,67.949997,,,,,,
,58.5,,,,,,
,132.75,,,,,,
,81.900002,,,,,,
,36.450001,,,,,,
,62.549999,,,,,,
,76.949997,,,,,,
,72.900002,,,,,,
,165.149994,,,,,,
,91.349998,,,,,,
,55.799999,,,,,,
,107.099998,,,,,,
,133.649994,,,,,,
,28.349998,,,,,,
,49.949997,,,,,,
,243,,,,,,
,89.549995,,,,,,
,92.699997,,,,,,
,44.099998,,,,,,
,142.199997,,,,,,
,87.75,,,,,,
,115.649994,,,,,,
,80.099998,,,,,,
,135.899994,,,,,,
,85.949997,,,,,,
,54.449997,,,,,,
,113.849998,,,,,,
,61.199997,,,,,,
,60.75,,,,,,
,96.75,,,,,,
,106.649994,,,,,,
,92.699997,,,,,,
,32.849998,,,,,,
,31.049999,,,,,,
,115.649994,,,,,,
,122.849998,,,,,,
,61.649998,,,,,,
,90.899994,,,,,,
,99.899994,,,,,,
,94.5,,,,,,
,301.5,,,,,,
,47.25,,,,,,
,7.2,,,,,,
,54.449997,,,,,,
,49.049999,,,,,,
,66.599998,,,,,,
,134.099991,,,,,,
,49.049999,,,,,,
,73.349998,,,,,,
,55.349998,,,,,,
,58.049999,,,,,,
,47.699997,,,,,,
,144.899994,,,,,,
,58.5,,,,,,
,66.150002,,,,,,
,68.849998,,,,,,
,26.549999,,,,,,
,106.199997,,,,,,
,126.899994,,,,,,
,222.299988,,,,,,
,100.799995,,,,,,
,52.199997,,,,,,
,189.449997,,,,,,
,48.599998,,,,,,
,37.349998,,,,,,
,80.099998,,,,,,
,50.849998,,,,,,
,36,,,,,,
,111.599998,,,,,,
,50.849998,,,,,,
,115.199997,,,,,,
,72.900002,,,,,,
,54,,,,,,
,44.549999,,,,,,
,91.799995,,,,,,
,147.599991,,,,,,
,63,,,,,,
,59.399998,,,,,,
,91.799995,,,,,,
,41.849998,,,,,,
,90.899994,,,,,,
,82.799995,,,,,,
,256.049988,,,,,,
,66.150002,,,,,,
,281.25,,,,,,
,227.25,,,,,,
,85.5,,,,,,
,54,,,,,,
,204.75,,,,,,
,87.75,,,,,,
,107.549995,,,,,,
,149.399994,,,,,,
,162.899994,,,,,,
,83.25,,,,,,
,37.349998,,,,,,
,107.099998,,,,,,
,141.300003,,,,,,
,26.549999,,,,,,
,84.599998,,,,,,
,76.949997,,,,,,
,112.5,,,,,,
,149.849991,,,,,,
,39.149998,,,,,,
,82.799995,,,,,,
,76.5,,,,,,
,33.75,,,,,,
,115.649994,,,,,,
,87.299995,,,,,,
,64.799995,,,,,,
,82.799995,,,,,,
,53.099998,,,,,,
,72.449997,,,,,,
,214.649994,,,,,,
,76.949997,,,,,,
,71.549995,,,,,,
,126.449997,,,,,,
,90,,,,,,
,89.099998,,,,,,
,257.850006,,,,,,
,117,,,,,,
,51.299999,,,,,,
,133.649994,,,,,,
,55.799999,,,,,,
,94.5,,,,,,
,231.75,,,,,,
,39.599998,,,,,,
,121.949997,,,,,,
,49.5,,,,,,
,66.150002,,,,,,
,103.5,,,,,,
,98.099998,,,,,,
,106.199997,,,,,,
,45,,,,,,
,60.75,,,,,,
,64.799995,,,,,,
,47.699997,,,,,,
,84.150002,,,,,,
,60.299999,,,,,,
,53.549999,,,,,,
,65.699997,,,,,,
,49.5,,,,,,
,41.399998,,,,,,
,51.75,,,,,,
,36.899998,,,,,,
,50.849998,,,,,,
,62.549999,,,,,,
,40.950001,,,,,,
,72.449997,,,,,,
,39.599998,,,,,,
,68.400002,,,,,,
,51.75,,,,,,
,124.649994,,,,,,
,279.449982,,,,,,
,97.199997,,,,,,
,61.199997,,,,,,
,63.449997,,,,,,
,111.599998,,,,,,
,54.899998,,,,,,
,79.199997,,,,,,
,76.5,,,,,,
,42.299999,,,,,,
,136.349991,,,,,,
,59.399998,,,,,,
,199.349991,,,,,,
,33.299999,,,,,,
,66.150002,,,,,,
,537.75,,,,,,
,45.899998,,,,,,
,79.199997,,,,,,
,107.549995,,,,,,
,53.549999,,,,,,
,117,,,,,,
,162.449997,,,,,,
,108.899994,,,,,,
,148.050003,,,,,,
,40.950001,,,,,,
,42.299999,,,,,,
,70.199997,,,,,,
,175.5,,,,,,
,101.699997,,,,,,
,33.299999,,,,,,
,476.549988,,,,,,
,234.899994,,,,,,
,35.099998,,,,,,
,79.650002,,,,,,
,63.449997,,,,,,
,37.799999,,,,,,
,59.399998,,,,,,
,109.349998,,,,,,
,50.399998,,,,,,
,87.75,,,,,,
,87.299995,,,,,,
,209.25,,,,,,
,94.049995,,,,,,
,58.5,,,,,,
,148.050003,,,,,,
,94.5,,,,,,
,51.299999,,,,,,
,153,,,,,,
,237.149994,,,,,,
,139.5,,,,,,
,58.5,,,,,,
,42.75,,,,,,
,86.399994,,,,,,
,201.599991,,,,,,
,32.849998,,,,,,
,142.199997,,,,,,
,40.049999,,,,,,
,113.849998,,,,,,
,19.799999,,,,,,
,47.699997,,,,,,
,60.299999,,,,,,
,152.099991,,,,,,
,55.799999,,,,,,
,26.099998,,,,,,
,91.799995,,,,,,
,115.649994,,,,,,
,74.699997,,,,,,
,221.849991,,,,,,
,164.699997,,,,,,
,76.949997,,,,,,
,99.449997,,,,,,
,125.549995,,,,,,
,76.5,,,,,,
,22.5,,,,,,
,66.599998,,,,,,
,90.899994,,,,,,
,83.699997,,,,,,
,72.449997,,,,,,
,106.649994,,,,,,
,139.5,,,,,,
,46.349998,,,,,,
,186.75,,,,,,
,81.900002,,,,,,
,198.449997,,,,,,
,80.099998,,,,,,
,127.349998,,,,,,
,390.599976,,,,,,
,37.349998,,,,,,
,45,,,,,,
,130.5,,,,,,
,69.299995,,,,,,
,48.149998,,,,,,
,79.199997,,,,,,
,79.199997,,,,,,
,82.349998,,,,,,
,231.75,,,,,,
,224.099991,,,,,,
,97.649994,,,,,,
,16.199999,,,,,,
,35.549999,,,,,,
,58.049999,,,,,,
,61.649998,,,,,,
,183.599991,,,,,,
,78.299995,,,,,,
,113.849998,,,,,,
,131.399994,,,,,,
,362.699982,,,,,,
,98.099998,,,,,,
,198,,,,,,
,46.349998,,,,,,
,134.550003,,,,,,
,32.399998,,,,,,
,107.099998,,,,,,
,105.299995,,,,,,
,184.5,,,,,,
,86.849998,,,,,,
,76.049995,,,,,,
,71.549995,,,,,,
,93.599998,,,,,,
,25.65,,,,,,
,159.75,,,,,,
,373.949982,,,,,,
,232.649994,,,,,,
,146.699997,,,,,,
,26.549999,,,,,,
,66.599998,,,,,,
,47.699997,,,,,,
,58.5,,,,,,
,55.349998,,,,,,
,103.949997,,,,,,
,60.299999,,,,,,
,112.049995,,,,,,
,90.449997,,,,,,
,40.049999,,,,,,
,25.65,,,,,,
,41.849998,,,,,,
,99.449997,,,,,,
,81.900002,,,,,,
,64.799995,,,,,,
,46.349998,,,,,,
,53.099998,,,,,,
,54.449997,,,,,,
,63,,,,,,
,271.799988,,,,,,
,72.900002,,,,,,
,54.899998,,,,,,
,58.5,,,,,,
,79.199997,,,,,,
,43.649998,,,,,,
,104.399994,,,,,,
,114.75,,,,,,
,133.649994,,,,,,
,74.25,,,,,,
,93.599998,,,,,,
,211.5,,,,,,
,141.300003,,,,,,
,495.899994,,,,,,
,62.099998,,,,,,
,207,,,,,,
,127.799995,,,,,,
,98.549995,,,,,,
,77.849998,,,,,,
,251.549988,,,,,,
,59.849998,,,,,,
,41.849998,,,,,,
,83.699997,,,,,,
,59.399998,,,,,,
,274.949982,,,,,,
,27.9,,,,,,
,47.699997,,,,,,
,34.649998,,,,,,
,38.700001,,,,,,
,46.799999,,,,,,
,94.5,,,,,,
,111.599998,,,,,,
,43.649998,,,,,,
,65.25,,,,,,
,49.949997,,,,,,
,69.75,,,,,,
,71.549995,,,,,,
,54,,,,,,
,69.299995,,,,,,
,154.349991,,,,,,
,100.799995,,,,,,
,100.349998,,,,,,
,114.299995,,,,,,
,50.849998,,,,,,
,39.149998,,,,,,
,92.699997,,,,,,
,77.400002,,,,,,
,47.25,,,,,,
,39.599998,,,,,,
,41.399998,,,,,,
,36.450001,,,,,,
,36.899998,,,,,,
,80.099998,,,,,,
,63.899998,,,,,,
,35.549999,,,,,,
,104.849998,,,,,,
,49.949997,,,,,,
,67.5,,,,,,
,38.25,,,,,,
,61.199997,,,,,,
,110.25,,,,,,
,81,,,,,,
,28.799999,,,,,,
,39.599998,,,,,,
,114.75,,,,,,
,212.849991,,,,,,
,85.049995,,,,,,
,192.599991,,,,,,
,31.5,,,,,,
,30.15,,,,,,
,49.049999,,,,,,
,113.849998,,,,,,
,42.299999,,,,,,
,85.5,,,,,,
,119.25,,,,,,
,53.099998,,,,,,
,108.899994,,,,,,
,62.549999,,,,,,
,70.199997,,,,,,
,43.649998,,,,,,
,40.5,,,,,,
,76.5,,,,,,
,34.649998,,,,,,
,458.099976,,,,,,
,32.399998,,,,,,
,59.399998,,,,,,
,265.5,,,,,,
,71.549995,,,,,,
,102.599998,,,,,,
,218.25,,,,,,
,39.599998,,,,,,
,69.299995,,,,,,
,99,,,,,,
,72,,,,,,
,41.399998,,,,,,
,121.949997,,,,,,
,38.25,,,,,,
,136.800003,,,,,,
,50.849998,,,,,,
,31.949999,,,,,,
,93.149994,,,,,,
,48.599998,,,,,,
,94.049995,,,,,,
,43.199997,,,,,,
,199.349991,,,,,,
,36.450001,,,,,,
,55.799999,,,,,,
,62.549999,,,,,,
,100.349998,,,,,,
,34.649998,,,,,,
,178.199997,,,,,,
,65.25,,,,,,
,68.849998,,,,,,
,68.849998,,,,,,
,105.299995,,,,,,
,143.099991,,,,,,
,22.049999,,,,,,
,93.149994,,,,,,
,90,,,,,,
,40.950001,,,,,,
,658.349976,,,,,,
,76.949997,,,,,,
,55.349998,,,,,,
,60.75,,,,,,
,51.299999,,,,,,
,77.849998,,,,,,
,185.849991,,,,,,
,40.049999,,,,,,
,48.149998,,,,,,
,130.050003,,,,,,
,44.549999,,,,,,
,102.149994,,,,,,
,66.150002,,,,,,
,114.75,,,,,,
,148.5,,,,,,
,52.199997,,,,,,
,37.799999,,,,,,
,54.899998,,,,,,
,42.75,,,,,,
,31.949999,,,,,,
,69.299995,,,,,,
,164.25,,,,,,
,40.5,,,,,,
,36,,,,,,
,87.299995,,,,,,
,71.099998,,,,,,
,75.599998,,,,,,
